"zipcode","city","list","position","lastname","firstname","gender","birthyear","profession","years_in_politics","years_abroad","languages","study_level","twitter","facebook","linkedin"
4845,"Jalhay","Ch-Ensemble",10,"LARGEFEUILLE","Fabienne","F","","","","","","","","",""
4845,"Jalhay","Ch-Ensemble",11,"SCHROEDER","Olivier","M","","","","","","","","",""
4845,"Jalhay","Ch-Ensemble",12,"BOSCH","Vinciane","F","","","","","","","","",""
4845,"Jalhay","Ch-Ensemble",13,"PEZZETTI","Fabrice","M","","","","","","","","",""
4845,"Jalhay","Ch-Ensemble",14,"CHALSÈCHE","Anne","F","","","","","","","","",""
4845,"Jalhay","Ch-Ensemble",15,"DÉSIRON","Henri","M","","","","","","","","",""
4845,"Jalhay","Ch-Ensemble",16,"NOE-BOUSSARD","Ingrid","F","","","","","","","","",""
4845,"Jalhay","Ch-Ensemble",17,"LEMAITRE","Gauthier","M","","","","","","","","",""
4845,"Jalhay","Ch-Ensemble",18,"DEVOS-BRUYÈRE","Geneviève","F","","","","","","","","",""
4845,"Jalhay","Ch-Ensemble",19,"SWARTENBROUCKX","Vincent","M","","","","","","","","",""
4845,"Jalhay","JSD",1,"GRILLI","Serge","M","","","","","","","","",""
4845,"Jalhay","JSD",2,"MALLADA RUBAL","Maria","F","","","","","","","","",""
4845,"Jalhay","JSD",3,"BECKER","Luc","M","","","","","","","","",""
4845,"Jalhay","JSD",4,"ROSSBACH","Suzanne","F","","","","","","","","",""
4845,"Jalhay","JSD",5,"MICHEL","Frédéric","M","","","","","","","","",""
4845,"Jalhay","JSD",6,"LEEB","Marie","F","","","","","","","","",""
4845,"Jalhay","JSD",7,"LEGRAS","Martin","M","","","","","","","","",""
4845,"Jalhay","JSD",8,"LEFEBVRE","Marie-Louise","F","","","","","","","","",""
4845,"Jalhay","JSD",9,"BONFOND","Philippe","M","","","","","","","","",""
4845,"Jalhay","JSD",10,"de LAMOTTE","Anne-Chantal","F","","","","","","","","",""
4845,"Jalhay","JSD",11,"BRAUN","Fabian","M","","","","","","","","",""
4845,"Jalhay","JSD",12,"THISQUEN","Alberte","F","","","","","","","","",""
4845,"Jalhay","JSD",13,"MICHAUX","Eric","M","","","","","","","","",""
4845,"Jalhay","JSD",14,"LANGE","Cécile","F","","","","","","","","",""
4845,"Jalhay","JSD",15,"VAN RISSEGHEM","Samuel","M","","","","","","","","",""
4845,"Jalhay","JSD",16,"BORCY","Marilyn","F","","","","","","","","",""
4845,"Jalhay","JSD",17,"PIRNAY","Jean","M","","","","","","","","",""
4845,"Jalhay","JSD",18,"GÉRÔME","Sonia","F","","","","","","","","",""
4845,"Jalhay","JSD",19,"MAWET","Clément","M","","","","","","","","",""
4845,"Jalhay","OSER",1,"BELBOOM","André","M","","","","","","","","",""
4845,"Jalhay","OSER",2,"FRANSSEN","Eva","F","","","","","","","","",""
4845,"Jalhay","OSER",3,"HEUSDENS","Didier","M","","","","","","","","",""
4845,"Jalhay","OSER",4,"PERUGINI","Murielle","F","","","","","","","","",""
4845,"Jalhay","OSER",5,"VILZ","Pierre-François","M","","","","","","","","",""
4845,"Jalhay","OSER",6,"VURCKE","Laurie","F","","","","","","","","",""
4845,"Jalhay","OSER",7,"LECLOUX","Julien","M","","","","","","","","",""
4845,"Jalhay","OSER",8,"GILLET","Cécile","F","","","","","","","","",""
4845,"Jalhay","OSER",9,"DESCHRYVER","David","M","","","","","","","","",""
4845,"Jalhay","OSER",10,"MARTIN ARNOLDY","Nicole","F","","","","","","","","",""
4845,"Jalhay","OSER",11,"VIDICK","Olivier","M","","","","","","","","",""
4845,"Jalhay","OSER",12,"MÉDOL","Martine","F","","","","","","","","",""
4845,"Jalhay","OSER",13,"ARNOLDY","Philippe","M","","","","","","","","",""
4845,"Jalhay","OSER",14,"FYON","Véronique","F","","","","","","","","",""
4845,"Jalhay","OSER",15,"DUJARDIN","Vincent","M","","","","","","","","",""
4845,"Jalhay","OSER",16,"HUBIN","Liliane","F","","","","","","","","",""
4845,"Jalhay","OSER",17,"WIES","Claude","M","","","","","","","","",""
4845,"Jalhay","OSER",18,"WISLEZ","Marie-Rose","F","","","","","","","","",""
4845,"Jalhay","OSER",19,"COLLARD","Claude","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",20,"PIERARD","Isabelle","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",1,"DELCOMMÈNE","Frédéric","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",2,"DI SILVIO","Sandra","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",3,"MARION","Anthony","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",4,"PEERENBOOM","Marguerite","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",5,"DELFORGE","Benjamin","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",6,"PETRELLA","Mauryne","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",7,"DUMONT","Christophe","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",8,"TERNEUS","Christelle","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",9,"FRANÇOIS","Stéphane","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",10,"AUDAIN","Cindy","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",11,"VANDERBUECKEN","Adrien","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",12,"COQU","Stephany","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",13,"CORNET","Jean-Marie","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",14,"DOUMONT","Christiane","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",15,"GOOSSENS","Jean-François","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",16,"ARNOUL","Séverine","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",17,"ZIMMER","Fabian","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",18,"CLAES","Sabine","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",19,"TERNEUS","Philippe","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",20,"FRANKINIOULLE","Sylvie","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",21,"VERBRUGGEN","Michel","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",22,"CLOVYN","Pauline","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",23,"DELCOMMÈNE","Jordan","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",24,"KASSEM","Maïra","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","DéFI",25,"SBÂA","Majid","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",1,"DAUSSOGNE","Joseph","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",2,"VALKENBORG","Béatrice","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",3,"LOUCHE","Emile","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",4,"DEL BENE","Matilda","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",5,"CULOT","Jacques","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",6,"BROOS","Apoline","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",7,"DEL BENE","Luigi","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",8,"FRENNET","Béatrice","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",9,"HOFER","Simon","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",10,"MAUROY","Anne","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",11,"VALKENBORG","Hugo","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",12,"BEAUFAYS","Sabine","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",13,"MUNDERE NDEKO","Yves","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",14,"BOSSREZ","Béatrice","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",15,"PAPADOPOULOS","Louca","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",16,"MICHAUX","Marie-Louise","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",17,"PAULY","Julien","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",18,"JENDOT","Laurence","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",19,"FRANÇOIS","Edouard","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",20,"VIGLIUCCI","Marianne","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",21,"BARY","Pascal","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",22,"BOURLARD-HENRY","Ginette","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",23,"GLIBERT","Jean-Marie","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",24,"HOFER","Danielle","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","Liste Mayeur",25,"DEMARET","Jean","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",1,"THORON","Stéphanie","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",2,"COLLARD-BOVY","Pierre","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",3,"MINET","Muriel","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",4,"BOULANGER","Sebastien","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",5,"VANDAM","Dominique","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",6,"EVRARD","Jean-Luc","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",7,"VANDECASSYE","Danielle","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",8,"BROUIR","Claude","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",9,"WAGEMANS-HANNARD","Caroline","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",10,"VANROSSOMME","Vincent","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",11,"MAES","Sylvianne","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",12,"GLORIEUX","Jean-Louis","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",13,"BOUGARD","Virginie","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",14,"LAMBERT","Thomas","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",15,"LAVIS","Mireille","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",16,"SACRÉ","Jean-Pierre","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",17,"ROCCO","Nathalie","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",18,"VANDENDAELEN","Clément","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",19,"DESTAINT-MERCIER","Véronique","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",20,"LEBBE","Maxime","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",21,"HOUBEN","Valentine","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",22,"SOLOT","Axel","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",23,"DOUMONT","Eloïse","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",24,"BOCQUET","Raphaël","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","JEM",25,"DELVAUX","José","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",1,"CARLIER","Philippe","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",2,"GROVONIUS","Anne-Sophie","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",3,"SEVENANTS","Christophe","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",4,"DEFRENE","Bertha","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",5,"LEDIEU","Armand","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",6,"PIETQUIN","Isabelle","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",7,"SERON","Pierre","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",8,"DUBOIS-DUPONT","Marie-Ange","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",9,"ROMAINVILLE","Régis","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",10,"MASSART","Patricia","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",11,"LAMBERT","Yves","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",12,"LAURENT - BEN EL HIOUEL","Betty","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",13,"DECOUX","Alain","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",14,"GODFROID","Florence","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",15,"NZOLAMESO KINSAMBA","François","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",16,"BANTUELLE","Christine","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",17,"LAMBERT","Santi","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",18,"RUTTEN","Mélanie","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",19,"HNATON","Jean-Michel","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",21,"BELOT","Arnaud","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",22,"SALMON","Janique","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",23,"CARLAIRE","Fabrice","M","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",24,"BENAHMED","Roxanne","F","","","","","","","","",""
5190,"Jemeppe-sur-Sambre","PepS",25,"GOBERT","Michel","M","","","","","","","","",""
1370,"Jodoigne","ECOLO",11,"REY","Clément","M","","","","","","","","",""
1370,"Jodoigne","ECOLO",12,"VAN KEIRSBILCK","Virginie","F","","","","","","","","",""
1370,"Jodoigne","ECOLO",13,"CARDON de LICHTBUER","Ben","M","","","","","","","","",""
1370,"Jodoigne","ECOLO",14,"BERTRAND","Mélanie","F","","","","","","","","",""
1370,"Jodoigne","J'M",1,"DALCQ","Philippe","M","","","","","","","","",""
1370,"Jodoigne","J'M",2,"DELMEZ","Annie","F","","","","","","","","",""
1370,"Jodoigne","J'M",3,"JOYEUX","Didier","M","","","","","","","","",""
1370,"Jodoigne","J'M",4,"PEETERS","Nicole","F","","","","","","","","",""
1370,"Jodoigne","J'M",5,"BASTAITS","Sébastien","M","","","","","","","","",""
1370,"Jodoigne","J'M",6,"DALCQ","Véronique","F","","","","","","","","",""
1370,"Jodoigne","J'M",7,"REYGAERDTS","Lloyd","M","","","","","","","","",""
1370,"Jodoigne","J'M",8,"DEBUYSSCHER","Géraldine","F","","","","","","","","",""
1370,"Jodoigne","J'M",9,"SEVRIN","Xavier","M","","","","","","","","",""
1370,"Jodoigne","J'M",10,"DIEZ-MALCHAIRE","Madeleine","F","","","","","","","","",""
1370,"Jodoigne","J'M",11,"GASPART","Michel","M","","","","","","","","",""
1370,"Jodoigne","J'M",12,"DANHIER","Christine","F","","","","","","","","",""
1370,"Jodoigne","J'M",13,"VANDERMEULEN","Philippe","M","","","","","","","","",""
1370,"Jodoigne","J'M",14,"SWEVERS","Carine","F","","","","","","","","",""
1370,"Jodoigne","J'M",15,"ROWET","Bruno","M","","","","","","","","",""
1370,"Jodoigne","J'M",16,"LEKENNE-VANNEUVILLE","Madeleine","F","","","","","","","","",""
1370,"Jodoigne","UC",1,"MEURICE","Jean-Luc","M","","","","","","","","",""
1370,"Jodoigne","UC",2,"HENRIOULLE-DEMEESTER","Ludivine","F","","","","","","","","",""
1370,"Jodoigne","UC",3,"DEBROEK","Olivier","M","","","","","","","","",""
1370,"Jodoigne","UC",4,"HOUART-DE MEESTER","Marie-Louise","F","","","","","","","","",""
1370,"Jodoigne","UC",5,"BOUCHER","Marc-Antoine","M","","","","","","","","",""
1370,"Jodoigne","UC",6,"SANSDRAP-BLAVIER","Christine","F","","","","","","","","",""
1370,"Jodoigne","UC",7,"GAZIAUX","Roland","M","","","","","","","","",""
1370,"Jodoigne","UC",8,"MINSART-DONEUX","Nathalie","F","","","","","","","","",""
1370,"Jodoigne","UC",9,"DUBOIS","Humbert","M","","","","","","","","",""
1370,"Jodoigne","UC",10,"PARMENTIER-LIBERT","Nathalie","F","","","","","","","","",""
1370,"Jodoigne","UC",11,"BINET","Jean-Noël","M","","","","","","","","",""
1370,"Jodoigne","UC",12,"VANGRAMBEREN","Karen","F","","","","","","","","",""
1370,"Jodoigne","UC",13,"INGELS","Marcel","M","","","","","","","","",""
1370,"Jodoigne","UC",14,"PAQUE","Séverine","F","","","","","","","","",""
1370,"Jodoigne","UC",15,"CRUGENAIRE","Serge","M","","","","","","","","",""
1370,"Jodoigne","UC",16,"DELVAUX","Julie","F","","","","","","","","",""
1370,"Jodoigne","UC",17,"DE WILDE","Johan","M","","","","","","","","",""
1370,"Jodoigne","UC",18,"SAMBREE","Delphine","F","","","","","","","","",""
1370,"Jodoigne","UC",19,"LAMY","Lionel","M","","","","","","","","",""
1370,"Jodoigne","UC",20,"PAIROUX","Marie-Pierre","F","","","","","","","","",""
1370,"Jodoigne","UC",21,"CORBISIER","Christophe","M","","","","","","","","",""
1370,"Jodoigne","UC",22,"DELMEZ","Bénédicte","F","","","","","","","","",""
1370,"Jodoigne","UC",23,"WAHL","Jean-Paul","M","","","","","","","","",""
1370,"Jodoigne","ECOLO",1,"SEGERS","Michaël","M","","","","","","","","",""
1370,"Jodoigne","ECOLO",2,"DEBECK","Françoise","F","","","","","","","","",""
1370,"Jodoigne","ECOLO",3,"BERTRAND","Sylvain","M","","","","","","","","",""
1370,"Jodoigne","ECOLO",4,"HOOFT","Martine","F","","","","","","","","",""
1370,"Jodoigne","ECOLO",5,"GOMEZ","Philippe","M","","","","","","","","",""
1370,"Jodoigne","ECOLO",6,"DJIYEHOUE","Kwamba","F","","","","","","","","",""
1370,"Jodoigne","ECOLO",7,"BERTRAND","Serge","M","","","","","","","","",""
1370,"Jodoigne","ECOLO",8,"VERHOEYEN","Iris","F","","","","","","","","",""
1370,"Jodoigne","ECOLO",9,"FLAHAUX","Jean-Pierre","M","","","","","","","","",""
1370,"Jodoigne","ECOLO",10,"BOSMANS","Anne Sophie","F","","","","","","","","",""
4450,"Juprelle","IC",10,"GILLOT","Gary","M","","","","","","","","",""
4450,"Juprelle","IC",9,"HENUSSE","Isabelle","F","","","","","","","","",""
4450,"Juprelle","IC",8,"PROESMANS","Guido","M","","","","","","","","",""
4450,"Juprelle","IC",7,"GÉVERS","Carine","F","","","","","","","","",""
4450,"Juprelle","IC",6,"LABRO","Jacky","M","","","","","","","","",""
4450,"Juprelle","IC",3,"GHAYE","Anne","F","","","","","","","","",""
4450,"Juprelle","IC",5,"MERCENIER","Chantal","F","","","","","","","","",""
4450,"Juprelle","IC",4,"PÂQUE","Joseph","M","","","","","","","","",""
4450,"Juprelle","IC",1,"SERVAES","Christine","F","","","","","","","","",""
4450,"Juprelle","IC",2,"GREVESSE","Jonathan","M","","","","","","","","",""
4450,"Juprelle","UP ! Juprelle",21,"DUNON","Jean-Michel","M","","","","","","","","",""
4450,"Juprelle","UP ! Juprelle",20,"DELOOZ","Michel","M","","","","","","","","",""
4450,"Juprelle","UP ! Juprelle",19,"BAERT-ROUTTIAU","Angélique","F","","","","","","","","",""
4450,"Juprelle","UP ! Juprelle",18,"PLOPER","Willy","M","","","","","","","","",""
4450,"Juprelle","UP ! Juprelle",17,"PLUCINSKI","Agnieszka","F","","","","","","","","",""
4450,"Juprelle","UP ! Juprelle",16,"CAMBRÉ","Kévin","M","","","","","","","","",""
4450,"Juprelle","UP ! Juprelle",15,"VROONEN","Stéphanie","F","","","","","","","","",""
4450,"Juprelle","UP ! Juprelle",14,"VANDERDONCK","Jason","M","","","","","","","","",""
4450,"Juprelle","UP ! Juprelle",13,"COLSON","Nathalie","F","","","","","","","","",""
4450,"Juprelle","UP ! Juprelle",12,"VERCOUTERE","François","M","","","","","","","","",""
4450,"Juprelle","UP ! Juprelle",11,"KARMAOUI","Yasmine","F","","","","","","","","",""
4450,"Juprelle","UP ! Juprelle",10,"PAGNOUL","Carl","M","","","","","","","","",""
4450,"Juprelle","UP ! Juprelle",9,"DUTRIEUX","Marie-Eve","F","","","","","","","","",""
4450,"Juprelle","UP ! Juprelle",8,"YANS","Frédéric","M","","","","","","","","",""
4450,"Juprelle","UP ! Juprelle",7,"SAUVENIER","Annick","F","","","","","","","","",""
4450,"Juprelle","UP ! Juprelle",6,"REMI","Maurice","M","","","","","","","","",""
4450,"Juprelle","UP ! Juprelle",5,"GETTINO","Linda","F","","","","","","","","",""
4450,"Juprelle","UP ! Juprelle",4,"DARCIS","Frédéric","M","","","","","","","","",""
4450,"Juprelle","UP ! Juprelle",3,"NYSSEN-BONJEAN","Angèle","F","","","","","","","","",""
4450,"Juprelle","UP ! Juprelle",2,"REYNDERS","Fabrice","M","","","","","","","","",""
4450,"Juprelle","UP ! Juprelle",1,"POULET-DUNON","Patricia","F","","","","","","","","",""
4450,"Juprelle","IC",21,"COLARD","Christophe","M","","","","","","","","",""
4450,"Juprelle","IC",20,"LIBERT","Manu","M","","","","","","","","",""
4450,"Juprelle","IC",19,"THYS","Geneviève","F","","","","","","","","",""
4450,"Juprelle","IC",18,"SCHAECK","Arthur","M","","","","","","","","",""
4450,"Juprelle","IC",17,"JUPRELLE","Catherine","F","","","","","","","","",""
